,Elapsed Time,Left Stride Interval ,Right Stride Interval,Left Swing Interval_Sec,Right Swing Interval_Sec,Left Swing Interval,Right Swing Interval,Left Stance Interval_Sec,Right Stance Interval_sec,Left Stance Interval,Right Stance Interval,Double Support Interval_sec,Double Support Interval
107,141.7467,1.0233,0.99,0.3833,0.3733,37.46,37.71,0.64,0.6167,62.54,62.29,0.2667,26.06
108,142.7467,1.0,1.0633,0.33,0.39,33.0,36.68,0.67,0.6733,67.0,63.32,0.28,28.0
109,143.7133,0.9667,0.9367,0.3633,0.35,37.59,37.37,0.6033,0.5867,62.41,62.63,0.2533,26.21
110,144.7533,1.04,1.07,0.33,0.4333,31.73,40.5,0.71,0.6367,68.27,59.5,0.2767,26.6
111,145.7167,0.9633,0.9833,0.3033,0.3667,31.49,37.29,0.66,0.6167,68.51,62.71,0.2933,30.45
112,146.7167,1.0,1.0,0.3033,0.4033,30.33,40.33,0.6967,0.5967,69.67,59.67,0.2933,29.33
113,147.66,0.9433,0.9567,0.2933,0.3533,31.1,36.93,0.65,0.6033,68.9,63.07,0.2967,31.45
114,148.59,0.93,0.9467,0.2733,0.3433,29.39,36.27,0.6567,0.6033,70.61,63.73,0.3133,33.69
115,149.5267,0.9367,0.91,0.2967,0.3267,31.67,35.9,0.64,0.5833,68.33,64.1,0.3133,33.45
116,150.49,0.9633,0.98,0.2833,0.39,29.41,39.8,0.68,0.59,70.59,60.2,0.29,30.1
117,151.39,0.9,0.89,0.3167,0.3167,35.19,35.58,0.5833,0.5733,64.81,64.42,0.2667,29.63
118,152.49,1.1,1.11,0.3033,0.51,27.58,45.95,0.7967,0.6,72.42,54.05,0.2867,26.06
119,153.41,0.92,0.9067,0.3067,0.3533,33.33,38.97,0.6133,0.5533,66.67,61.03,0.26,28.26
120,154.41,1.0,1.0167,0.2733,0.3967,27.33,39.02,0.7267,0.62,72.67,60.98,0.33,33.0
121,155.3833,0.9733,0.9233,0.32,0.3567,32.88,38.63,0.6533,0.5667,67.12,61.37,0.2967,30.48
122,156.4267,1.0433,1.05,0.31,0.4233,29.71,40.32,0.7333,0.6267,70.29,59.68,0.31,29.71
123,157.3233,0.8967,0.91,0.2967,0.3067,33.09,33.7,0.6,0.6033,66.91,66.3,0.2933,32.71
124,158.2833,0.96,0.9933,0.28,0.3867,29.17,38.93,0.68,0.6067,70.83,61.07,0.2933,30.56
125,159.21,0.9267,0.91,0.2833,0.34,30.58,37.36,0.6433,0.57,69.42,62.64,0.3033,32.73
126,160.1333,0.9233,0.93,0.3,0.3567,32.49,38.35,0.6233,0.5733,67.51,61.65,0.2667,28.88
127,161.08,0.9467,0.9267,0.3,0.3567,31.69,38.49,0.6467,0.57,68.31,61.51,0.29,30.63
128,162.0767,0.9967,1.0133,0.3,0.4333,30.1,42.76,0.6967,0.58,69.9,57.24,0.2633,26.42
129,162.99,0.9133,0.94,0.2867,0.37,31.39,39.36,0.6267,0.57,68.61,60.64,0.2567,28.1
130,163.8967,0.9067,0.8733,0.3,0.3367,33.09,38.55,0.6067,0.5367,66.91,61.45,0.27,29.78
131,164.8267,0.93,0.94,0.3033,0.37,32.62,39.36,0.6267,0.57,67.38,60.64,0.2567,27.6
132,165.7767,0.95,0.9333,0.2967,0.3633,31.23,38.93,0.6533,0.57,68.77,61.07,0.29,30.53
133,166.7433,0.9667,0.9333,0.33,0.35,34.14,37.5,0.6367,0.5833,65.86,62.5,0.2867,29.66
134,167.7333,0.99,1.03,0.2933,0.4,29.63,38.83,0.6967,0.63,70.37,61.17,0.2967,29.97
135,168.64,0.9067,0.9033,0.3033,0.3533,33.46,39.11,0.6033,0.55,66.54,60.89,0.25,27.57
136,169.5333,0.8933,0.9267,0.2833,0.36,31.72,38.85,0.61,0.5667,68.28,61.15,0.25,27.99
137,170.44,0.9067,0.87,0.2933,0.32,32.35,36.78,0.6133,0.55,67.65,63.22,0.2933,32.35
138,171.3667,0.9267,0.9167,0.3133,0.35,33.81,38.18,0.6133,0.5667,66.19,61.82,0.2633,28.42
139,172.36,0.9933,0.98,0.3267,0.3967,32.89,40.48,0.6667,0.5833,67.11,59.52,0.27,27.18
140,173.39,1.03,1.02,0.3167,0.4133,30.74,40.52,0.7133,0.6067,69.26,59.48,0.3,29.13
141,174.36,0.97,0.97,0.2867,0.33,29.55,34.02,0.6833,0.64,70.45,65.98,0.3533,36.43
142,175.51,1.15,1.2333,0.2233,0.5567,19.42,45.14,0.9267,0.6767,80.58,54.86,0.37,32.17
143,176.3867,0.8767,0.8733,0.2433,0.32,27.76,36.64,0.6333,0.5533,72.24,63.36,0.3133,35.74
144,177.3367,0.95,0.9267,0.2367,0.3767,24.91,40.65,0.7133,0.55,75.09,59.35,0.3367,35.44
145,178.33,0.9933,1.0033,0.25,0.45,25.17,44.85,0.7433,0.5533,74.83,55.15,0.2933,29.53
146,179.2833,0.9533,0.92,0.27,0.35,28.32,38.04,0.6833,0.57,71.68,61.96,0.3333,34.97
147,180.31,1.0267,1.0533,0.2667,0.45,25.97,42.72,0.76,0.6033,74.03,57.28,0.31,30.19
148,181.31,1.0,0.98,0.2667,0.43,26.67,43.88,0.7333,0.55,73.33,56.12,0.3033,30.33
149,182.25,0.94,0.95,0.28,0.3533,29.79,37.19,0.66,0.5967,70.21,62.81,0.3067,32.62
150,183.27,1.02,1.03,0.26,0.4433,25.49,43.04,0.76,0.5867,74.51,56.96,0.3167,31.05
151,184.23,0.96,0.93,0.29,0.38,30.21,40.86,0.67,0.55,69.79,59.14,0.29,30.21
152,185.1533,0.9233,0.9267,0.2867,0.3733,31.05,40.29,0.6367,0.5533,68.95,59.71,0.2633,28.52
153,186.09,0.9367,0.9433,0.2867,0.36,30.6,38.16,0.65,0.5833,69.4,61.84,0.29,30.96
154,186.9967,0.9067,0.9167,0.28,0.3367,30.88,36.73,0.6267,0.58,69.12,63.27,0.29,31.99
155,187.9133,0.9167,0.9033,0.29,0.34,31.64,37.64,0.6267,0.5633,68.36,62.36,0.2867,31.27
156,188.8233,0.91,0.9267,0.2733,0.3467,30.04,37.41,0.6367,0.58,69.96,62.59,0.29,31.87
157,189.7633,0.94,0.9433,0.2967,0.4033,31.56,42.76,0.6433,0.54,68.44,57.24,0.24,25.53
158,190.65,0.8867,0.85,0.3,0.3233,33.83,38.04,0.5867,0.5267,66.17,61.96,0.2633,29.7
159,191.5967,0.9467,0.9667,0.29,0.3833,30.63,39.66,0.6567,0.5833,69.37,60.34,0.2733,28.87
160,192.49,0.8933,0.91,0.2833,0.3533,31.72,38.83,0.61,0.5567,68.28,61.17,0.2567,28.73
161,193.37,0.88,0.87,0.28,0.3467,31.82,39.85,0.6,0.5233,68.18,60.15,0.2533,28.79
162,194.2767,0.9067,0.9133,0.2833,0.36,31.25,39.42,0.6233,0.5533,68.75,60.58,0.2633,29.04
163,195.19,0.9133,0.9133,0.2767,0.3667,30.29,40.15,0.6367,0.5467,69.71,59.85,0.27,29.56
164,196.1333,0.9433,0.9233,0.2867,0.3667,30.39,39.71,0.6567,0.5567,69.61,60.29,0.29,30.74
165,197.0033,0.87,0.9067,0.2533,0.34,29.12,37.5,0.6167,0.5667,70.88,62.5,0.2767,31.8
166,197.89,0.8867,0.8633,0.27,0.3467,30.45,40.15,0.6167,0.5167,69.55,59.85,0.27,30.45
167,198.8333,0.9433,0.9467,0.2733,0.3433,28.98,36.27,0.67,0.6033,71.02,63.73,0.3267,34.63
168,199.7933,0.96,0.9567,0.2667,0.3567,27.78,37.28,0.6933,0.6,72.22,62.72,0.3367,35.07
169,200.7233,0.93,0.9433,0.29,0.3567,31.18,37.81,0.64,0.5867,68.82,62.19,0.2833,30.47
170,201.5933,0.87,0.8733,0.2767,0.3333,31.8,38.17,0.5933,0.54,68.2,61.83,0.26,29.89
171,202.5533,0.96,0.9233,0.31,0.3733,32.29,40.43,0.65,0.55,67.71,59.57,0.2767,28.82
172,203.4667,0.9133,0.9433,0.2567,0.3467,28.1,36.75,0.6567,0.5967,71.9,63.25,0.31,33.94
173,204.39,0.9233,0.93,0.2667,0.3333,28.88,35.84,0.6567,0.5967,71.12,64.16,0.3233,35.02
174,205.2667,0.8767,0.8767,0.27,0.32,30.8,36.5,0.6067,0.5567,69.2,63.5,0.2867,32.7
175,206.15,0.8833,0.88,0.2567,0.3067,29.06,34.85,0.6267,0.5733,70.94,65.15,0.32,36.23
176,207.1033,0.9533,0.96,0.2667,0.38,27.97,39.58,0.6867,0.58,72.03,60.42,0.3067,32.17
177,207.9567,0.8533,0.8833,0.2467,0.3667,28.91,41.51,0.6067,0.5167,71.09,58.49,0.24,28.12
178,208.8433,0.8867,0.8433,0.2733,0.2967,30.83,35.18,0.6133,0.5467,69.17,64.82,0.3167,35.71
179,209.7867,0.9433,0.9367,0.27,0.3533,28.62,37.72,0.6733,0.5833,71.38,62.28,0.32,33.92
180,210.7367,0.95,0.94,0.2867,0.3433,30.18,36.52,0.6633,0.5967,69.82,63.48,0.32,33.68
181,211.63,0.8933,0.93,0.2667,0.3367,29.85,36.2,0.6267,0.5933,70.15,63.8,0.29,32.46
182,212.5467,0.9167,0.91,0.2433,0.3433,26.55,37.73,0.6733,0.5667,73.45,62.27,0.33,36.0
183,213.4433,0.8967,0.8867,0.27,0.31,30.11,34.96,0.6267,0.5767,69.89,65.04,0.3167,35.32
184,214.35,0.9067,0.92,0.2667,0.3233,29.41,35.14,0.64,0.5967,70.59,64.86,0.3167,34.93
185,215.2767,0.9267,0.93,0.2767,0.3433,29.86,36.92,0.65,0.5867,70.14,63.08,0.3067,33.09
186,216.25,0.9733,0.9867,0.27,0.3833,27.74,38.85,0.7033,0.6033,72.26,61.15,0.32,32.88
187,217.1667,0.9167,0.8833,0.28,0.2633,30.55,29.81,0.6367,0.62,69.45,70.19,0.3733,40.73
188,218.11,0.9433,0.96,0.26,0.3467,27.56,36.11,0.6833,0.6133,72.44,63.89,0.3367,35.69
189,219.01,0.9,0.8833,0.28,0.27,31.11,30.57,0.62,0.6133,68.89,69.43,0.35,38.89
190,219.9333,0.9233,0.93,0.28,0.3533,30.32,37.99,0.6433,0.5767,69.68,62.01,0.29,31.41
191,220.8467,0.9133,0.9167,0.2633,0.3133,28.83,34.18,0.65,0.6033,71.17,65.82,0.3367,36.86
192,221.7333,0.8867,0.8967,0.25,0.32,28.2,35.69,0.6367,0.5767,71.8,64.31,0.3167,35.71
193,222.6033,0.87,0.87,0.2567,0.31,29.5,35.63,0.6133,0.56,70.5,64.37,0.3033,34.87
194,223.5367,0.9333,0.9333,0.2733,0.3533,29.29,37.86,0.66,0.58,70.71,62.14,0.3067,32.86
195,224.4,0.8633,0.8433,0.2733,0.25,31.66,29.64,0.59,0.5933,68.34,70.36,0.34,39.38
196,225.3233,0.9233,0.92,0.2967,0.3467,32.13,37.68,0.6267,0.5733,67.87,62.32,0.28,30.32
197,226.27,0.9467,0.95,0.2833,0.43,29.93,45.26,0.6633,0.52,70.07,54.74,0.2333,24.65
198,227.1967,0.9267,0.9133,0.3,0.34,32.37,37.23,0.6267,0.5733,67.63,62.77,0.2867,30.94
199,228.17,0.9733,0.9967,0.2833,0.4367,29.11,43.81,0.69,0.56,70.89,56.19,0.2533,26.03
200,229.0833,0.9133,0.91,0.29,0.3467,31.75,38.1,0.6233,0.5633,68.25,61.9,0.2767,30.29
201,230.0233,0.94,0.93,0.29,0.3567,30.85,38.35,0.65,0.5733,69.15,61.65,0.2933,31.21
202,230.91,0.8867,0.9,0.2833,0.3133,31.95,34.81,0.6033,0.5867,68.05,65.19,0.29,32.71
203,231.8633,0.9533,0.96,0.2933,0.4967,30.77,51.74,0.66,0.4633,69.23,48.26,0.1633,17.13
204,232.7333,0.87,0.8367,0.2867,0.29,32.95,34.66,0.5833,0.5467,67.05,65.34,0.2933,33.72
205,233.69,0.9567,0.9933,0.2733,0.3833,28.57,38.59,0.6833,0.61,71.43,61.41,0.3,31.36
206,234.5833,0.8933,0.9,0.27,0.31,30.22,34.44,0.6233,0.59,69.78,65.56,0.3133,35.07
207,235.47,0.8867,0.88,0.27,0.3067,30.45,34.85,0.6167,0.5733,69.55,65.15,0.31,34.96
208,236.3567,0.8867,0.8933,0.2567,0.3367,28.95,37.69,0.63,0.5567,71.05,62.31,0.2933,33.08
209,237.1967,0.84,0.8367,0.25,0.2267,29.76,27.09,0.59,0.61,70.24,72.91,0.3633,43.25
210,238.16,0.9633,0.8933,0.31,0.2733,32.18,30.6,0.6533,0.62,67.82,69.4,0.38,39.45
211,239.24,1.08,1.12,0.3067,0.4733,28.4,42.26,0.7733,0.6467,71.6,57.74,0.3,27.78
212,240.1467,0.9067,0.9167,0.3067,0.2967,33.82,32.36,0.6,0.62,66.18,67.64,0.3033,33.46
213,241.02,0.8733,0.8767,0.2633,0.2967,30.15,33.84,0.61,0.58,69.85,66.16,0.3133,35.88
214,241.94,0.92,0.91,0.2733,0.3233,29.71,35.53,0.6467,0.5867,70.29,64.47,0.3233,35.14
215,242.8733,0.9333,0.9533,0.2733,0.33,29.29,34.62,0.66,0.6233,70.71,65.38,0.33,35.36
216,243.8067,0.9333,0.91,0.2833,0.3467,30.36,38.1,0.65,0.5633,69.64,61.9,0.3033,32.5
217,244.7167,0.91,0.9433,0.2633,0.3533,28.94,37.46,0.6467,0.59,71.06,62.54,0.2933,32.23
218,245.65,0.9333,0.9167,0.27,0.3067,28.93,33.45,0.6633,0.61,71.07,66.55,0.3567,38.21
219,246.56,0.91,0.8633,0.2933,0.29,32.23,33.59,0.6167,0.5733,67.77,66.41,0.3267,35.9
220,247.5433,0.9833,1.0167,0.2833,0.3933,28.81,38.69,0.7,0.6233,71.19,61.31,0.3067,31.19
221,248.45,0.9067,0.9167,0.2767,0.37,30.51,40.36,0.63,0.5467,69.49,59.64,0.26,28.68
222,249.3833,0.9333,0.93,0.2767,0.3133,29.64,33.69,0.6567,0.6167,70.36,66.31,0.3433,36.79
223,250.3067,0.9233,0.9167,0.2867,0.36,31.05,39.27,0.6367,0.5567,68.95,60.73,0.2767,29.96
224,251.1833,0.8767,0.9067,0.2667,0.2667,30.42,29.41,0.61,0.64,69.58,70.59,0.3433,39.16
225,252.08,0.8967,0.8933,0.26,0.31,29.0,34.7,0.6367,0.5833,71.0,65.3,0.3267,36.43
226,252.9667,0.8867,0.8467,0.2733,0.2967,30.83,35.04,0.6133,0.55,69.17,64.96,0.3167,35.71
227,253.89,0.9233,0.9567,0.2567,0.3533,27.8,36.93,0.6667,0.6033,72.2,63.07,0.3133,33.94
228,254.7533,0.8633,0.8567,0.26,0.2933,30.12,34.24,0.6033,0.5633,69.88,65.76,0.31,35.91
229,255.6767,0.9233,0.89,0.2967,0.32,32.13,35.96,0.6267,0.57,67.87,64.04,0.3067,33.21
230,256.5933,0.9167,0.9167,0.2867,0.32,31.27,34.91,0.63,0.5967,68.73,65.09,0.31,33.82
